family,alpha,group,bin,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,worst_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB
expert,0.0,depth_q4,q1,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,depth_q4,q2,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,depth_q4,q3,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,depth_q4,q4,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,dark_channel_q4,q1,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,dark_channel_q4,q2,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,dark_channel_q4,q3,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,dark_channel_q4,q4,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,low_texture_q4,q1,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,low_texture_q4,q2,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,low_texture_q4,q3,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,low_texture_q4,q4,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,edge_density_q4,q1,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,edge_density_q4,q2,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,edge_density_q4,q3,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,edge_density_q4,q4,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,sky_highlight_proxy_q4,q1,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,sky_highlight_proxy_q4,q2,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,sky_highlight_proxy_q4,q3,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,sky_highlight_proxy_q4,q4,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02497113914571871
expert,0.0,split,val_hard,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.012643429997735661
expert,0.0,split,val_regular,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.012643429997735661
expert,0.125,A0-PSNR_q4,q1,150,1.0540487798055014,1.031158863067627,1.1090042526657518,1.0754813967524348,1.003700874947213,0.30577850341796875,0.0012744112809499105,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,A0-PSNR_q4,q2,150,0.9755958557128906,0.947128433227539,1.0407877741633236,0.9972171938097155,0.9269313296756229,0.47379302978515625,0.0006423580646514892,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,A0-PSNR_q4,q3,150,0.8254979960123698,0.7923767674763997,0.8878435701937288,0.7996568886009423,0.7422524529534418,-0.2422637939453125,0.0005413790543874105,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.125,A0-PSNR_q4,q4,150,0.5867562866210938,0.545638188680013,0.7176563159839527,0.653783504382984,0.43168268976984797,-0.2539710998535156,0.00029163400332132974,0.9733333333333334,0.9334450938998244,0.9733333333333334,1,4.0,0.036793752933975674
expert,0.125,Expert-A0_diff_signed_q4,q1,150,1.0834644063313803,1.061734987258911,1.0925468238624367,1.059249310880094,1.0447311401367188,-0.2422637939453125,0.0010821791489919028,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.125,Expert-A0_diff_signed_q4,q2,150,0.8314911651611329,0.8019555918375652,0.9137866045977618,0.8725595680443017,0.7264774425609691,0.097991943359375,0.0006020132700602213,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,Expert-A0_diff_signed_q4,q3,150,0.6150951131184896,0.571890604019165,0.8373695579735009,0.763754195135993,0.412999642861856,-0.2539710998535156,0.0004472513993581136,0.9733333333333334,0.9334450938998244,0.9733333333333334,1,4.0,0.036793752933975674
expert,0.125,Expert-A0_diff_signed_q4,q4,150,0.9118482335408529,0.875237943649292,1.0475763372472815,1.0010901760410618,0.7101536312618771,0.2667350769042969,0.0006183385848999023,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,Expert-A0_diff_abs_q4,q1,150,0.5402135213216146,0.5055044377644856,0.5919601852829391,0.5416341163016655,0.43168268976984797,-0.2539710998535156,0.0003041275342305501,0.9733333333333334,0.9334450938998244,0.9733333333333334,1,4.0,0.036793752933975674
expert,0.125,Expert-A0_diff_abs_q4,q2,150,0.8167762756347656,0.7901209589640299,0.7727980742583404,0.728146877804318,0.8699689298062712,0.2714195251464844,0.0005250696341196696,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,Expert-A0_diff_abs_q4,q3,150,0.9630963134765625,0.9392459697723389,0.9190970755912162,0.8738856959987331,0.924525802199905,-0.2422637939453125,0.0006930907567342122,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.125,Expert-A0_diff_abs_q4,q4,150,1.1218128077189127,1.1008362986246745,1.1090042526657518,1.0754813967524348,1.1899460457466744,0.8426799774169922,0.001227494478225708,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,expert_fulludp_disagreement_q4,q1,150,0.5855284118652344,0.5474756393432617,0.735561061549831,0.6699257051622545,0.43168268976984797,-0.2539710998535156,0.0003344134489695231,0.9733333333333334,0.9334450938998244,0.9733333333333334,1,4.0,0.036793752933975674
expert,0.125,expert_fulludp_disagreement_q4,q2,150,0.8056440099080404,0.7728671283721924,0.9110846132845491,0.8499376090797218,0.7218979500435494,0.097991943359375,0.0005217683315277099,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,expert_fulludp_disagreement_q4,q3,150,1.0004602559407552,0.9737991466522217,1.039362314585093,0.9987305770049224,0.9111571440825591,0.2714195251464844,0.0006452655792236328,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,expert_fulludp_disagreement_q4,q4,150,1.0502662404378256,1.024262581507365,1.1080483617009342,1.0743174656017407,0.9890253221666491,-0.2422637939453125,0.001248335043589274,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.125,residual_cosine_q4,q1,150,0.944650510152181,0.9055231698354086,1.0597073838517472,1.0246712091806773,0.7513231844515413,-0.2539710998535156,0.0008810540040334066,0.9733333333333334,0.9334450938998244,0.9733333333333334,2,8.0,0.047307856380276334
expert,0.125,residual_cosine_q4,q2,150,0.7862861506144205,0.7440974356333414,0.9733488237535631,0.9239532986202755,0.48328007878483953,-0.13434219360351562,0.000591739813486735,0.9933333333333333,0.9632062470660242,0.9933333333333333,0,0.0,0.02497113914571871
expert,0.125,residual_cosine_q4,q3,150,0.7504005813598633,0.7115398731231689,1.022440884564374,0.9764866571168642,0.4587596171611064,0.13987350463867188,0.0005364839235941569,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,residual_cosine_q4,q4,150,0.9605616760253907,0.9259052410125732,1.134648915883657,1.097980228630272,0.7737049412082981,0.14387893676757812,0.0007405046621958415,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,haze_density_q4,q1,150,0.6340659586588542,0.5922816975911459,0.7748708982725401,0.7133293873554952,0.42113474253061656,-0.2539710998535156,0.00045912504196166993,0.9733333333333334,0.9334450938998244,0.9733333333333334,1,4.0,0.036793752933975674
expert,0.125,haze_density_q4,q2,150,0.8458351008097331,0.801172124226888,1.046217170921532,0.9965951404056034,0.6421178869298987,-0.2422637939453125,0.0005424137910207112,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.125,haze_density_q4,q3,150,0.9592445627848307,0.927638573328654,1.091325295938028,1.0578076903884475,0.771553761250264,0.2667350769042969,0.0007900094985961914,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,haze_density_q4,q4,150,1.0027532958984375,0.9751201680501302,1.0811057219634186,1.0447718826500145,0.8773702673009924,0.2714195251464844,0.0009582340717315674,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,haze_density_p90_q4,q1,150,0.633907610575358,0.5975426737467447,0.8505721736598659,0.7800567910477922,0.44375888721362966,-0.2539710998535156,0.0004058202107747396,0.9733333333333334,0.9334450938998244,0.9733333333333334,1,4.0,0.036793752933975674
expert,0.125,haze_density_p90_q4,q2,163,0.8361839341239695,0.8025373131219595,1.0226314544677735,0.9837552762031555,0.6114040374755859,-0.2422637939453125,0.0006584210629843496,0.9938650306748467,0.966070916482625,0.9938650306748467,1,3.6809815950920246,0.03392908351737489
expert,0.125,haze_density_p90_q4,q3,142,0.9700282459527674,0.9413953411747032,1.0913545880998885,1.056440497807094,0.8536485944475446,0.2667350769042969,0.000758681918533755,1.0,0.9736590931531194,1.0,0,0.0,0.02634090684688045
expert,0.125,haze_density_p90_q4,q4,145,1.0148738203377559,0.9898550882010624,1.0986561245388455,1.058233239915636,0.9021126429239908,0.2714195251464844,0.0009416473322901233,1.0,0.9741900113946637,1.0,0,0.0,0.025809988605336138
expert,0.125,transmission_q4,q1,150,1.0027532958984375,0.9751201680501302,1.0811057219634186,1.0447718826500145,0.8773702673009924,0.2714195251464844,0.0009582340717315674,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,transmission_q4,q2,150,0.9592445627848307,0.927638573328654,1.091325295938028,1.0578076903884475,0.771553761250264,0.2667350769042969,0.0007900094985961914,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,transmission_q4,q3,150,0.8458351008097331,0.801172124226888,1.046217170921532,0.9965951404056034,0.6421178869298987,-0.2422637939453125,0.0005424137910207112,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.125,transmission_q4,q4,150,0.6340659586588542,0.5922816975911459,0.7748708982725401,0.7133293873554952,0.42113474253061656,-0.2539710998535156,0.00045912504196166993,0.9733333333333334,0.9334450938998244,0.9733333333333334,1,4.0,0.036793752933975674
expert,0.125,airlight_proxy_q4,q1,150,0.9761917241414388,0.947605915705363,1.095819885666306,1.0601183788196462,0.7922964353819151,0.45066070556640625,0.0005656707286834716,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,airlight_proxy_q4,q2,157,0.9444526259306889,0.9089701488519171,1.079198250403771,1.0431886990865071,0.7532356457832532,0.2359771728515625,0.0008218930025768888,1.0,0.9761156317768539,1.0,0,0.0,0.02388436822314625
expert,0.125,airlight_proxy_q4,q3,143,0.8291472855147782,0.7923043957957021,1.0501691545758929,1.005382295336042,0.522781263078962,-0.2539710998535156,0.0007645733706601016,0.986013986013986,0.9504420452891259,0.986013986013986,1,4.195804195804196,0.03854616816702708
expert,0.125,airlight_proxy_q4,q4,150,0.6867263666788737,0.6479895477294921,0.933180164646458,0.8748362515423749,0.4533932660077069,-0.2422637939453125,0.0005949703852335612,0.98,0.9428523341357584,0.98,1,4.0,0.036793752933975674
expert,0.125,depth_q4,q1,150,0.8900068537394206,0.8545278765360513,1.054314123617636,1.013411689449001,0.6890972240551098,0.21933364868164062,0.0007611425717671712,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,depth_q4,q2,150,0.8651322301228841,0.8234738089243571,1.0485664058376003,1.0135297362868851,0.5564065881677576,0.13987350463867188,0.0006259286403656006,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,depth_q4,q3,150,0.8664672342936198,0.8262945702870688,1.084724323169605,1.045857777466645,0.5212299243823902,-0.2539710998535156,0.0007246311505635579,0.9733333333333334,0.9334450938998244,0.9733333333333334,2,8.0,0.047307856380276334
expert,0.125,depth_q4,q4,150,0.820292599995931,0.7796790911356608,1.0421461672396273,0.9956320865734204,0.5557287061536634,-0.080352783203125,0.0006380800406138102,0.9933333333333333,0.9632062470660242,0.9933333333333333,0,0.0,0.02497113914571871
expert,0.125,dark_channel_q4,q1,150,0.7333640543619792,0.6916284478505453,1.0143561492095123,0.9734758866799844,0.42831585858319254,-0.2539710998535156,0.0005013732115427653,0.98,0.9428523341357584,0.98,1,4.0,0.036793752933975674
expert,0.125,dark_channel_q4,q2,150,0.8301570129394531,0.7874824396769206,1.0412056381637986,0.976250983573295,0.5602997444771431,-0.13434219360351562,0.0005440616607666016,0.9933333333333333,0.9632062470660242,0.9933333333333333,0,0.0,0.02497113914571871
expert,0.125,dark_channel_q4,q3,150,0.9337380345662435,0.8939099178314209,1.0969903791272961,1.064669299770046,0.7573691703177787,-0.2422637939453125,0.0007233301798502604,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.125,dark_channel_q4,q4,150,0.9446398162841797,0.9168016370137532,1.0828148094383445,1.0451366836960252,0.7626049969647382,0.2667350769042969,0.0009810173511505128,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,low_texture_q4,q1,150,0.7983671315511067,0.7558527259826661,1.0457952344739758,0.9997710356841216,0.4637806866620038,-0.2539710998535156,0.000778741439183553,0.98,0.9428523341357584,0.98,1,4.0,0.036793752933975674
expert,0.125,low_texture_q4,q2,150,0.8942565536499023,0.8544978084564209,1.091017078708958,1.0583075291401631,0.5985004321948902,0.19017791748046875,0.0006867186228434245,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,low_texture_q4,q3,150,0.871121711730957,0.8322457752227783,1.0558573233114708,1.008849592466612,0.6681922706397804,-0.2422637939453125,0.0006658494472503662,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.125,low_texture_q4,q4,150,0.8781535212198893,0.8424695962270101,1.0672227498647329,1.030880121282629,0.65622886451515,-0.13434219360351562,0.0006184728940327963,0.9933333333333333,0.9632062470660242,0.9933333333333333,0,0.0,0.02497113914571871
expert,0.125,edge_density_q4,q1,150,0.831069081624349,0.7890563570658367,1.0808979756123311,1.0421701173524598,0.5410722268594278,-0.2539710998535156,0.0009435800711313884,0.9666666666666667,0.9243471574929044,0.9666666666666667,2,8.0,0.047307856380276334
expert,0.125,edge_density_q4,q2,150,0.8190025202433269,0.7794145259857178,1.034644616616739,0.9932237908646867,0.519989013671875,0.13987350463867188,0.0007195373376210531,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,edge_density_q4,q3,150,0.875301742553711,0.8365618960062662,1.0832116410538957,1.0467096715360074,0.6102461943755279,0.14387893676757812,0.0005277518431345622,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,edge_density_q4,q4,150,0.9165255737304687,0.8829583466847738,1.0812049040923248,1.0458230095940668,0.6556048006624788,0.21192169189453125,0.0005589131514231364,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,sky_highlight_proxy_q4,q1,150,0.8206976699829102,0.774423548380534,1.077704197651631,1.0399590724223369,0.5468133462441934,-0.2539710998535156,0.0005017892519632975,0.9733333333333334,0.9334450938998244,0.9733333333333334,1,4.0,0.036793752933975674
expert,0.125,sky_highlight_proxy_q4,q2,150,0.7734657796223958,0.7289972292582194,1.0000569111592061,0.9376157760620117,0.4963480975176837,-0.2422637939453125,0.0005532491207122802,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.125,sky_highlight_proxy_q4,q3,150,0.8647695287068685,0.8282976010640462,1.0653155043318465,1.0269415649207863,0.6203748342153188,0.14387893676757812,0.0008235979080200195,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,sky_highlight_proxy_q4,q4,150,0.982965939839681,0.9565092290242513,1.0820625408275708,1.0448899449528875,0.8158974518647065,0.2667350769042969,0.0008711461226145426,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.125,split,val_hard,300,0.981120007832845,0.9586326824824015,1.0825076802571614,1.0527023646036784,0.8727320861816407,-0.2422637939453125,0.0008651955922444662,0.9966666666666667,0.9813628354450568,0.9966666666666667,1,2.0,0.018637164554943353
expert,0.125,split,val_regular,300,0.7398294512430826,0.7116615680058797,1.0010336558024089,0.9614708735148112,0.4730305989583333,-0.2539710998535156,0.0005096956094106038,0.9866666666666667,0.9662239391535501,0.9866666666666667,1,2.0,0.018637164554943353
expert,0.25,A0-PSNR_q4,q1,150,2.2190261840820313,2.1659249846140542,2.3545127043852934,2.275275805189803,2.090785464724979,0.5984535217285156,0.0023578337828318277,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.25,A0-PSNR_q4,q2,150,1.9962384033203124,1.9336909014383954,2.1607840254500106,2.0580065031309385,1.8763499904323269,0.9102401733398438,0.0011577693621317546,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.25,A0-PSNR_q4,q3,150,1.6182277170817057,1.5412261848449706,1.7853479127626162,1.5904594576036608,1.4111427100929055,-0.7768211364746094,0.0009646221001942953,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.25,A0-PSNR_q4,q4,150,1.0012910715738932,0.9131978721618652,1.3395801234889675,1.2017882888381546,0.6140546025456609,-0.5892562866210938,0.0005054978529612223,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561
expert,0.25,Expert-A0_diff_signed_q4,q1,150,2.2521542358398436,2.1992734324137366,2.3173208494444153,2.240960623766925,2.0904752370473503,-0.7768211364746094,0.0020051618417104085,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.25,Expert-A0_diff_signed_q4,q2,150,1.6110809834798177,1.5405199750264484,1.858286883379962,1.764325492446487,1.2783117552061338,0.045375823974609375,0.0010793288548787436,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.25,Expert-A0_diff_signed_q4,q3,150,1.1270159657796224,1.0356855583190918,1.6888996845967061,1.526920290251036,0.6105135324839,-0.5892562866210938,0.0007909313837687175,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561
expert,0.25,Expert-A0_diff_signed_q4,q4,150,1.844532190958659,1.7574166208902995,2.2085502212112016,2.100981952048637,1.290947269748997,0.3214988708496094,0.0011103010177612304,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.25,Expert-A0_diff_abs_q4,q1,150,0.9287535603841146,0.8511880022684734,1.121526254189981,1.0106903282371729,0.6140546025456609,-0.5892562866210938,0.0005304773648579915,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561
expert,0.25,Expert-A0_diff_abs_q4,q2,150,1.596196060180664,1.5338870798746744,1.55643452824773,1.454202904572358,1.5901189237027555,0.3813323974609375,0.0009383165836334229,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.25,Expert-A0_diff_abs_q4,q3,150,1.9576149495442707,1.8946169700622557,1.901351413211307,1.7959085696452373,1.8124650491250527,-0.7768211364746094,0.0012481268246968588,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
expert,0.25,Expert-A0_diff_abs_q4,q4,150,2.352218805948893,2.3034364668528235,2.3545127043852934,2.275275805189803,2.435194376352671,1.4939613342285156,0.002268802324930827,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.25,expert_fulludp_disagreement_q4,q1,150,1.0304017384847006,0.9490231412251791,1.4417491603542019,1.2937011615650074,0.6140546025456609,-0.5892562866210938,0.0005866336822509766,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561
expert,0.25,expert_fulludp_disagreement_q4,q2,150,1.5890820948282878,1.514618808110555,1.8791137386012722,1.746394275974583,1.30373207298485,-0.15519332885742188,0.0009382267793019613,0.9933333333333333,0.9632062470660242,0.9933333333333333,0,0.0,0.02497113914571871
expert,0.25,expert_fulludp_disagreement_q4,q3,150,2.029222895304362,1.9652257728576659,2.1823353123020484,2.088700464609507,1.7227032635663007,0.3813323974609375,0.0011574057737986246,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.25,expert_fulludp_disagreement_q4,q4,150,2.1860766474405926,2.1243458506266277,2.3515534787564665,2.2759786193435256,1.9820910273371517,-0.7768211364746094,0.0023034568627675373,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674
