name,split,A0_PSNR,A0_SSIM,input_mean,input_std,input_grad_mean,input_dark_mean,depth_mean,depth_std,depth_grad_mean,a0_mean,a0_std,a0_grad_mean,a0_saturation_high,a0_saturation_low,udp_mean,udp_std,udp_grad_mean,diff_signed_mean,diff_abs_mean,diff_abs_std,diff_abs_p50,diff_abs_p90,diff_abs_p95,diff_abs_max,diff_grad_mean,diff_to_a0_ratio,a0_udp_psnr,blend_PSNR_a0p125,blend_SSIM_a0p125,dPSNR_a0p125,dSSIM_a0p125,blend_PSNR_a0p25,blend_SSIM_a0p25,dPSNR_a0p25,dSSIM_a0p25,blend_PSNR_a0p375,blend_SSIM_a0p375,dPSNR_a0p375,dSSIM_a0p375,blend_PSNR_a0p5,blend_SSIM_a0p5,dPSNR_a0p5,dSSIM_a0p5,blend_PSNR_a0p75,blend_SSIM_a0p75,dPSNR_a0p75,dSSIM_a0p75
1012_0.85_1.28.png,val_regular,38.416282653808594,0.9647232890129089,0.4813558757305145,0.1974620670080185,0.029348760843276978,0.4600957930088043,0.3490390181541443,0.3623414635658264,0.0028135180473327637,0.1588028371334076,0.20605865120887756,0.04951542615890503,0.0014604167081415653,0.031218750402331352,0.15861575305461884,0.209420308470726,0.049323029816150665,-0.00018707469280343503,0.007045246660709381,0.004797135945409536,0.00645928829908371,0.01356571912765503,0.01557695958763361,0.034850895404815674,0.0010943239321932197,0.04436473920941353,41.38776397705078,38.7991828918457,0.9673530459403992,0.3829002380371094,0.0026297569274902344,39.137535095214844,0.9698227643966675,0.72125244140625,0.005099475383758545,39.41740417480469,0.9721050262451172,1.0011215209960938,0.007381737232208252,39.62516403198242,0.9741660356521606,1.2088813781738281,0.009442746639251709,39.78226089477539,0.9774417877197266,1.3659782409667969,0.012718498706817627
1016_0.8_1.72.png,val_regular,39.61763381958008,0.9955521821975708,0.6316078305244446,0.22116275131702423,0.011839833110570908,0.6149551868438721,0.3332337737083435,0.29338309168815613,0.0015870134811848402,0.3663497865200043,0.2982361614704132,0.026896225288510323,0.026658333837985992,0.0007249999907799065,0.36974281072616577,0.2948591709136963,0.0267014242708683,0.0033930232748389244,0.007297941017895937,0.006184504833072424,0.005911588668823242,0.014810342341661453,0.020436126738786697,0.045116424560546875,0.0008313867729157209,0.01992069184780121,40.385406494140625,39.67452621459961,0.9957153797149658,0.05689239501953125,0.00016319751739501953,39.61695098876953,0.9957777261734009,-0.000682830810546875,0.00022554397583007812,39.44932556152344,0.9957424998283386,-0.16830825805664062,0.00019031763076782227,39.183780670166016,0.995612621307373,-0.4338531494140625,6.0439109802246094e-05,38.42934799194336,0.995080828666687,-1.1882858276367188,-0.00047135353088378906
1023_0.5_1.87.png,val_regular,37.465614318847656,0.9968034625053406,0.588937520980835,0.16294759511947632,0.019141506403684616,0.558870792388916,0.3193304240703583,0.24783973395824432,0.00385301373898983,0.5917239785194397,0.2869322896003723,0.02711762860417366,0.01216666679829359,0.02370000071823597,0.591421902179718,0.2795644998550415,0.027019010856747627,-0.00030210494878701866,0.009435919113457203,0.007584572769701481,0.00750192254781723,0.021053921431303024,0.02484101615846157,0.049025774002075195,0.0009803026914596558,0.015946486964821815,38.339778900146484,36.89434814453125,0.9967316389083862,-0.5712661743164062,-7.18235969543457e-05,36.303794860839844,0.9966154098510742,-1.1618194580078125,-0.00018805265426635742,35.709320068359375,0.9964554309844971,-1.7562942504882812,-0.00034803152084350586,35.121341705322266,0.9962512850761414,-2.3442726135253906,-0.0005521774291992188,33.988834381103516,0.9957127571105957,-3.4767799377441406,-0.001090705394744873
1031_0.76_0.7.png,val_regular,42.84375762939453,0.9985350370407104,0.5751945972442627,0.29778632521629333,0.022575749084353447,0.5576941967010498,0.19947195053100586,0.2095307856798172,0.0031511131674051285,0.4634835422039032,0.3855420649051666,0.030335187911987305,0.08167500048875809,0.08713958412408829,0.4656188488006592,0.38451504707336426,0.030191276222467422,0.002135317772626877,0.003563385223969817,0.003635847708210349,0.0025550425052642822,0.007582047022879124,0.01034507155418396,0.03177054971456528,0.00047589646419510245,0.007688267156481743,45.864139556884766,43.0454216003418,0.9986140727996826,0.20166397094726562,7.903575897216797e-05,43.183082580566406,0.9986550211906433,0.339324951171875,0.00011998414993286133,43.25027084350586,0.9986586570739746,0.4065132141113281,0.00012362003326416016,43.24363708496094,0.9986258745193481,0.39987945556640625,9.083747863769531e-05,43.01387023925781,0.9984520673751831,0.17011260986328125,-8.296966552734375e-05
1035_0.76_1.14.png,val_regular,33.747764587402344,0.9929153919219971,0.5878452658653259,0.24302826821804047,0.012625273317098618,0.5399232506752014,0.2766101062297821,0.27163562178611755,0.0022448161616921425,0.4199669063091278,0.29990464448928833,0.01938530243933201,0.012110416777431965,0.0010541666997596622,0.4172944724559784,0.2982584834098816,0.019422587007284164,-0.002672435250133276,0.00580256013199687,0.004950002301484346,0.004448369145393372,0.013184910640120506,0.016214439645409584,0.03257444500923157,0.0005080426344648004,0.013816707767546177,42.35284423828125,34.02931594848633,0.9933311343193054,0.2815513610839844,0.0004157423973083496,34.309051513671875,0.9936935901641846,0.5612869262695312,0.0007781982421875,34.58530044555664,0.9939978122711182,0.8375358581542969,0.0010824203491210938,34.856101989746094,0.9942383170127869,1.10833740234375,0.001322925090789795,35.37194061279297,0.9945050477981567,1.624176025390625,0.001589655876159668
1037_0.89_0.54.png,val_regular,35.944435119628906,0.9982537031173706,0.509293794631958,0.26422250270843506,0.02283022552728653,0.4881669282913208,0.22581632435321808,0.21519915759563446,0.0028356064576655626,0.48174718022346497,0.27277952432632446,0.023726917803287506,0.016629166901111603,0.00010208333696937189,0.47888559103012085,0.27198392152786255,0.023807993158698082,-0.0028615628834813833,0.0046992674469947815,0.003065234748646617,0.004499197006225586,0.00820649228990078,0.009792462922632694,0.027069270610809326,0.0003620095085352659,0.009754634462296963,45.01982116699219,35.92710876464844,0.9982578158378601,-0.01732635498046875,4.112720489501953e-06,35.89322280883789,0.9982470870018005,-0.051212310791015625,-6.616115570068359e-06,35.843162536621094,0.9982231855392456,-0.1012725830078125,-3.0517578125e-05,35.77748489379883,0.9981850981712341,-0.16695022583007812,-6.860494613647461e-05,35.602230072021484,0.998065173625946,-0.3422050476074219,-0.00018852949142456055
1039_0.79_1.79.png,val_regular,32.14398956298828,0.9955849051475525,0.6747772693634033,0.1803303062915802,0.015789035707712173,0.6588711738586426,0.2120363414287567,0.21180245280265808,0.002595474710687995,0.48417988419532776,0.27620208263397217,0.023733709007501602,0.015412500128149986,8.541666466044262e-05,0.48584362864494324,0.27592793107032776,0.02358020469546318,0.0016637532971799374,0.004656583536416292,0.0039393166080117226,0.0035541802644729614,0.010012594982981682,0.012313340790569782,0.043418675661087036,0.0006041138549335301,0.009617465548217297,44.29433822631836,32.14611053466797,0.9956310987472534,0.0021209716796875,4.6193599700927734e-05,32.13996124267578,0.9956527948379517,-0.0040283203125,6.788969039916992e-05,32.12557601928711,0.9956502914428711,-0.018413543701171875,6.538629531860352e-05,32.10303497314453,0.9956235289573669,-0.04095458984375,3.8623809814453125e-05,32.03404235839844,0.9954971075057983,-0.10994720458984375,-8.779764175415039e-05
1063_0.51_1.61.png,val_regular,34.06106948852539,0.9881767630577087,0.6296319365501404,0.20566247403621674,0.008460633456707,0.6171346306800842,0.2654486298561096,0.25950878858566284,0.0019110625144094229,0.40235602855682373,0.30822446942329407,0.014418479986488819,0.025310417637228966,0.016431249678134918,0.41125988960266113,0.3101294934749603,0.014813045039772987,0.008903865702450275,0.010491453111171722,0.007688033860176802,0.008743919432163239,0.02272307500243187,0.024493874981999397,0.04708677530288696,0.000758616253733635,0.026075048372149467,37.71660232543945,33.677581787109375,0.9877800345420837,-0.3834877014160156,-0.000396728515625,33.276126861572266,0.987289309501648,-0.784942626953125,-0.000887453556060791,32.86403274536133,0.9867089986801147,-1.1970367431640625,-0.0014677643775939941,32.44715118408203,0.9860427379608154,-1.6139183044433594,-0.0021340250968933105,31.616008758544922,0.9844679832458496,-2.4450607299804688,-0.003708779811859131
1076_0.71_1.18.png,val_regular,35.23798370361328,0.9977800250053406,0.5449446439743042,0.21224351227283478,0.014448897913098335,0.507169783115387,0.17500098049640656,0.27274686098098755,0.0013008058303967118,0.47265347838401794,0.2721063494682312,0.018263377249240875,0.02122499980032444,0.00010000000474974513,0.4758453965187073,0.2674611806869507,0.01813846081495285,0.0031919190660119057,0.006877800449728966,0.0049485107883811,0.006055057048797607,0.013381574302911758,0.01599869877099991,0.03755933791399002,0.0005675714346580207,0.014551464468240738,41.439247131347656,35.36448669433594,0.9977712035179138,0.12650299072265625,-8.821487426757812e-06,35.460391998291016,0.9977270364761353,0.22240829467773438,-5.2988529205322266e-05,35.5235710144043,0.9976484775543213,0.2855873107910156,-0.0001315474510192871,35.552547454833984,0.997536838054657,0.3145637512207031,-0.00024318695068359375,35.50596618652344,0.9972126483917236,0.26798248291015625,-0.0005673766136169434
1080_0.59_1.22.png,val_regular,40.876853942871094,0.9971413612365723,0.41008204221725464,0.14762276411056519,0.03295807167887688,0.37846052646636963,0.3770658075809479,0.1952703893184662,0.010028282180428505,0.2816873788833618,0.21277056634426117,0.05047507584095001,0.0010333333630114794,0.02928750030696392,0.28398653864860535,0.2126615345478058,0.050606317818164825,0.0022991588339209557,0.004198671318590641,0.004192151129245758,0.0030328333377838135,0.00896573904901743,0.011392984539270401,0.06441441178321838,0.000909125548787415,0.014905429445207119,44.53420639038086,40.88337326049805,0.9971770644187927,0.006519317626953125,3.5703182220458984e-05,40.83165740966797,0.9971811175346375,-0.045196533203125,3.975629806518555e-05,40.723731994628906,0.9971541166305542,-0.1531219482421875,1.2755393981933594e-05,40.563690185546875,0.9970966577529907,-0.31316375732421875,-4.470348358154297e-05,40.110694885253906,0.9968931674957275,-0.7661590576171875,-0.00024819374084472656
