index,name,P_benefit,proxy_score,anchor_psnr,M_safe_mean,M_safe_nonzero_frac,x_mean,x_std,x_min,x_max,anchor_mean,anchor_std,anchor_min,anchor_max,absdiff_mean,absdiff_std,absdiff_min,absdiff_max,dark_mean,dark_std,dark_min,dark_max,bright_mean,bright_std,bright_min,bright_max,saturation_mean,saturation_std,saturation_min,saturation_max,gradient_mean,gradient_std,gradient_min,gradient_max,m_safe_mean,m_safe_std,m_safe_min,m_safe_max,x_c0_mean,x_c0_std,x_c0_min,x_c0_max,x_c1_mean,x_c1_std,x_c1_min,x_c1_max,x_c2_mean,x_c2_std,x_c2_min,x_c2_max,anchor_c0_mean,anchor_c0_std,anchor_c0_min,anchor_c0_max,anchor_c1_mean,anchor_c1_std,anchor_c1_min,anchor_c1_max,anchor_c2_mean,anchor_c2_std,anchor_c2_min,anchor_c2_max,diff_c0_mean,diff_c0_std,diff_c0_min,diff_c0_max,diff_c1_mean,diff_c1_std,diff_c1_min,diff_c1_max,diff_c2_mean,diff_c2_std,diff_c2_min,diff_c2_max
0,1000_0.74_1.6.png,1.0,0.9999957084655762,36.89458465576172,0.2134159654378891,1.0,0.6500923037528992,0.17151851952075958,0.0,1.0,0.4927918612957001,0.24988366663455963,0.0,1.0,0.1635533571243286,0.10371174663305283,0.0,0.5021772980690002,0.6112313270568848,0.16595692932605743,0.0,0.9686274528503418,0.6821719408035278,0.17370188236236572,0.04313725605607033,1.0,0.07094061374664307,0.04876745864748955,0.0,0.19607841968536377,0.01838654652237892,0.03608287125825882,9.999999974752427e-07,0.4448038339614868,0.2134159654378891,0.014896778389811516,0.031097406521439552,0.27823489904403687,0.6574079394340515,0.16053993999958038,0.04313725605607033,1.0,0.6571540832519531,0.16719213128089905,0.04313725605607033,0.9843137264251709,0.6357147097587585,0.1849849373102188,0.0,0.9686274528503418,0.47699588537216187,0.22566945850849152,0.017745375633239746,1.0,0.5018858313560486,0.24466799199581146,0.02639615535736084,1.0,0.4994937777519226,0.2759697139263153,0.0,1.0,0.18041206896305084,0.10299532860517502,-0.0804823637008667,0.49267226457595825,0.15526831150054932,0.1069822609424591,-0.08125931024551392,0.4843253493309021,0.13622096180915833,0.12349623441696167,-0.08772271871566772,0.5021772980690002
1,1001_0.89_1.66.png,1.0,0.9999926090240479,35.02743911743164,0.15698379278182983,1.0,0.7049742937088013,0.2540060579776764,0.0,1.0,0.5724902153015137,0.314196914434433,0.0,0.9980107545852661,0.13248692452907562,0.0792502835392952,0.0,0.3680769205093384,0.6976936459541321,0.25574639439582825,0.0,0.9921568632125854,0.7127602100372314,0.2514234483242035,0.01568627543747425,1.0,0.015066567808389664,0.009948437102138996,0.0,0.21960783004760742,0.011578259989619255,0.02239518240094185,9.999999974752427e-07,0.37955158948898315,0.15698379278182983,0.009481015615165234,0.026131784543395042,0.19272741675376892,0.7029052972793579,0.25481918454170227,0.0117647061124444,0.9960784316062927,0.7124338746070862,0.25148817896842957,0.01568627543747425,1.0,0.6995835900306702,0.2555173635482788,0.0,1.0,0.5693256855010986,0.31538769602775574,0.0,0.990871787071228,0.584030270576477,0.31188976764678955,0.003382839262485504,0.9980107545852661,0.5641146898269653,0.31496214866638184,0.0,0.99628084897995,0.13357964158058167,0.07985004037618637,-0.011158660054206848,0.3680769205093384,0.12840360403060913,0.0789060890674591,-0.0106743723154068,0.35956448316574097,0.13546890020370483,0.07883628457784653,-0.01022455096244812,0.3639213740825653
2,1002_0.73_1.47.png,1.0,0.9999188184738159,33.70071029663086,0.08550451695919037,1.0,0.6637753248214722,0.2563057243824005,0.0,1.0,0.5612249970436096,0.310001403093338,0.0,1.0,0.10255035758018494,0.06783661991357803,0.0,0.3040030300617218,0.6556058526039124,0.25786498188972473,0.0,0.9882352948188782,0.6725175380706787,0.2537744343280792,0.019607843831181526,1.0,0.016911691054701805,0.01086769811809063,0.0,0.24705883860588074,0.012781382538378239,0.02475719340145588,9.999999974752427e-07,0.42098066210746765,0.08550451695919037,0.004762334283441305,0.014263520017266273,0.1018834337592125,0.661434531211853,0.2572093605995178,0.0117647061124444,0.9921568632125854,0.6721472144126892,0.25384584069252014,0.019607843831181526,0.9960784316062927,0.6577442288398743,0.2576267719268799,0.0,1.0,0.5580005645751953,0.31111618876457214,0.0,0.9930692315101624,0.5729919075965881,0.3079538643360138,0.0006384104490280151,0.9987461566925049,0.5526825189590454,0.31056711077690125,0.0,1.0,0.10343392938375473,0.06820730119943619,-0.0012621581554412842,0.3040030300617218,0.09915534406900406,0.0677553340792656,-0.002667725086212158,0.2962234914302826,0.10506168007850647,0.06740781664848328,-0.002255477011203766,0.2981012761592865
3,1003_0.9_1.06.png,1.0,0.9999078512191772,38.71543502807617,0.05866250395774841,1.0,0.6616790890693665,0.27562204003334045,0.0,1.0,0.5678415894508362,0.3174574077129364,0.0,0.9983442425727844,0.09383924305438995,0.054934125393629074,0.0,0.2637479901313782,0.6530358195304871,0.2770632207393646,0.0,0.9921568632125854,0.6709100604057312,0.2732510268688202,0.01568627543747425,1.0,0.01787419058382511,0.010780165903270245,0.0,0.26274511218070984,0.013327526859939098,0.02536333166062832,9.999999974752427e-07,0.4256989061832428,0.05866250395774841,0.003287811763584614,0.009923629462718964,0.07016108930110931,0.6591736674308777,0.27646294236183167,0.0117647061124444,0.9921568632125854,0.6705154776573181,0.2733214497566223,0.01568627543747425,1.0,0.6553482413291931,0.2768423855304718,0.0,1.0,0.5645774602890015,0.31854137778282166,0.0,0.9871917366981506,0.5796105265617371,0.3153940439224243,0.0012798458337783813,0.9983442425727844,0.5593367218971252,0.3180787265300751,0.0,0.9953866600990295,0.09459617733955383,0.05532291904091835,-0.006642147898674011,0.2637479901313782,0.09090486913919449,0.05478738248348236,-0.006130926311016083,0.2572281062602997,0.09601153433322906,0.05457153171300888,-0.005935341119766235,0.2591986060142517
4,1004_0.91_1.17.png,1.0,0.9999440908432007,37.05818557739258,0.07627230137586594,1.0,0.6719568967819214,0.27181050181388855,0.0,1.0,0.570444643497467,0.31916001439094543,0.0,0.9989633560180664,0.10151506960391998,0.061596326529979706,0.0,0.29257288575172424,0.6636142134666443,0.27332624793052673,0.0,0.9921568632125854,0.6808720231056213,0.26937243342399597,0.01568627543747425,1.0,0.017257720232009888,0.01056788582354784,0.0,0.250980406999588,0.012925413437187672,0.024673154577612877,9.999999974752427e-07,0.4152703881263733,0.07627230137586594,0.00434897979721427,0.012873508967459202,0.09120636433362961,0.6695429086685181,0.2726542353630066,0.0117647061124444,0.9921568632125854,0.680492639541626,0.26944151520729065,0.01568627543747425,1.0,0.6658352613449097,0.2731073796749115,0.0,1.0,0.5671881437301636,0.32027775049209595,0.0,0.9877809286117554,0.5821583867073059,0.31699132919311523,0.0015730112791061401,0.9989633560180664,0.5619874596595764,0.31985729932785034,0.0,0.9963576197624207,0.1023547351360321,0.062019795179367065,-0.009001955389976501,0.29257288575172424,0.09833429008722305,0.06139161065220833,-0.008210480213165283,0.2859848439693451,0.10384777933359146,0.06125670298933983,-0.007926762104034424,0.28817737102508545
5,1005_0.74_1.81.png,1.0,0.9999839067459106,38.33662796020508,0.11804071068763733,1.0,0.580539345741272,0.15465906262397766,0.0,1.0,0.3395090401172638,0.2670060098171234,0.0,1.0,0.2655283212661743,0.14466512203216553,0.0,0.5921568870544434,0.5636911392211914,0.15511482954025269,0.0,0.9803921580314636,0.5954480171203613,0.15311042964458466,0.007843137718737125,1.0,0.03175685927271843,0.028744962066411972,0.0,0.4705882668495178,0.036722034215927124,0.04681926965713501,9.999999974752427e-07,0.6512001156806946,0.11804071068763733,0.008969114162027836,0.019016217440366745,0.17896905541419983,0.5848029255867004,0.15389464795589447,0.007843137718737125,0.9960784316062927,0.5900967121124268,0.15456180274486542,0.003921568859368563,1.0,0.5667183995246887,0.15454718470573425,0.0,0.9803921580314636,0.351180762052536,0.26629966497421265,0.0,1.0,0.3674251437187195,0.2607646584510803,0.0,1.0,0.2999211549758911,0.26922136545181274,0.0,1.0,0.23362216353416443,0.18077613413333893,-0.19999998807907104,0.5912908911705017,0.22267158329486847,0.1745857298374176,-0.2003452181816101,0.5899276733398438,0.2667972445487976,0.18920081853866577,-0.19999998807907104,0.5921568870544434
6,1006_0.89_1.55.png,1.0,0.9999990463256836,37.09894561767578,0.1934923231601715,1.0,0.638778805732727,0.18002058565616608,0.0,1.0,0.3397899866104126,0.26623252034187317,0.0,1.0,0.305948406457901,0.16510464251041412,0.0,0.658823549747467,0.6195533275604248,0.18014830350875854,0.0,0.9882352948188782,0.655784010887146,0.17868869006633759,0.007843137718737125,1.0,0.03623073175549507,0.03254155069589615,0.0,0.4705882668495178,0.04107222706079483,0.05001768842339516,9.999999974752427e-07,0.6508581042289734,0.1934923231601715,0.015296297147870064,0.031623393297195435,0.2921003997325897,0.6436001062393188,0.17930050194263458,0.007843137718737125,0.9960784316062927,0.6497828960418701,0.1800001561641693,0.003921568859368563,1.0,0.6229531168937683,0.1796628087759018,0.0,0.9882352948188782,0.35152778029441833,0.26558709144592285,0.0,1.0,0.3676725924015045,0.2597276568412781,0.0,1.0,0.30016952753067017,0.2686249315738678,0.0,1.0,0.2920723855495453,0.17543552815914154,-0.07843136787414551,0.6536105871200562,0.2821103036403656,0.16923952102661133,-0.07843136787414551,0.6559470891952515,0.32278361916542053,0.18463614583015442,-0.07843136787414551,0.658823549747467
7,1007_0.68_1.25.png,1.0,0.9970719814300537,38.79450607299805,0.02106962539255619,1.0,0.5012893080711365,0.164189875125885,0.0,1.0,0.3361887037754059,0.2668372690677643,0.0,1.0,0.19215622544288635,0.10713864117860794,0.0,0.45756107568740845,0.47831571102142334,0.16385741531848907,0.0,0.9803921580314636,0.5216106176376343,0.1627698838710785,0.003921568859368563,1.0,0.04329495504498482,0.03879799693822861,0.0,0.5333333015441895,0.047941580414772034,0.056178100407123566,9.999999974752427e-07,0.6767047047615051,0.02106962539255619,0.0014204083709046245,0.003363965777680278,0.029455864802002907,0.5070034861564636,0.16370704770088196,0.003921568859368563,0.9960784316062927,0.5145586729049683,0.1632884293794632,0.0,1.0,0.48230570554733276,0.1638374775648117,0.0,0.9803921580314636,0.34788978099823,0.2661433219909668,0.0,1.0,0.36400964856147766,0.2603919208049774,0.0,1.0,0.29666662216186523,0.269253134727478,0.0,1.0,0.15911366045475006,0.14405082166194916,-0.21176469326019287,0.45434486865997314,0.15054906904697418,0.13904914259910583,-0.21176469326019287,0.4532785415649414,0.18563909828662872,0.1505945920944214,-0.21176469326019287,0.45756107568740845
8,1008_0.52_1.98.png,1.0,0.997860848903656,39.02428436279297,0.01296052522957325,1.0,0.4565616250038147,0.12154588848352432,0.0,1.0,0.33960050344467163,0.26724889874458313,0.0,1.0,0.18854008615016937,0.10759537667036057,0.0,0.43529412150382996,0.4409243166446686,0.12187162786722183,0.0,0.9803921580314636,0.4704088866710663,0.1200251504778862,0.003921568859368563,1.0,0.02948453277349472,0.02691434510052204,0.0,0.4784314036369324,0.03457026928663254,0.045718833804130554,9.999999974752427e-07,0.6639041304588318,0.01296052522957325,0.000973605434410274,0.0020627069752663374,0.020785480737686157,0.46054011583328247,0.12097111344337463,0.003921568859368563,0.9960784316062927,0.46537646651268005,0.12116501480340958,0.0,1.0,0.44376811385154724,0.12144149094820023,0.0,0.9803921580314636,0.3517008423805237,0.2665061056613922,0.0,1.0,0.3675776422023773,0.26075494289398193,0.0,1.0,0.2995230257511139,0.2696514129638672,0.0,1.0,0.10883932560682297,0.18154026567935944,-0.384313702583313,0.4313725531101227,0.09779884666204453,0.1756606101989746,-0.384313702583313,0.4313725531101227,0.14424513280391693,0.1879936158657074,-0.3803921341896057,0.43529412150382996
9,1009_0.84_0.56.png,0.0,8.601648005424067e-05,44.44461441040039,4.93106635985896e-05,1.0,0.3237798511981964,0.18420547246932983,0.0,1.0,0.15043626725673676,0.2100243866443634,0.0,1.0,0.17344002425670624,0.11143452674150467,0.0,0.36137276887893677,0.29511111974716187,0.16914202272891998,0.0,0.9921568632125854,0.35476434230804443,0.19366547465324402,0.0313725508749485,1.0,0.059653233736753464,0.05962643772363663,0.0,0.5686274766921997,0.06193169951438904,0.11346052587032318,9.999999974752427e-07,0.8327553272247314,4.93106635985896e-05,3.876840310113039e-06,8.0032104960992e-06,6.012498488416895e-05,0.34417444467544556,0.19113942980766296,0.0313725508749485,1.0,0.3139994442462921,0.18765735626220703,0.0,0.9921568632125854,0.3131656050682068,0.17152594029903412,0.019607843831181526,1.0,0.17680677771568298,0.22196967899799347,0.0,1.0,0.13841582834720612,0.21251821517944336,0.0,1.0,0.13608616590499878,0.19196458160877228,0.0,1.0,0.16736766695976257,0.1110636442899704,-0.028652608394622803,0.35203319787979126,0.1755835860967636,0.11307263374328613,-0.027598023414611816,0.36137276887893677,0.1770794689655304,0.11035417765378952,-0.02536565065383911,0.3564457297325134
