image_id,q_luma_mean,q_luma_std,q_luma_p05,q_luma_p50,q_luma_p95,q_contrast_p95_p05,q_saturation_mean,q_saturation_std,dark_channel_mean,dark_channel_p05,dark_channel_p50,edge_grad_mean,edge_grad_p90,edge_laplacian_var,texture_low_ratio,sky_highbright_lowtex_ratio,highlight_ratio,color_r_mean,color_g_mean,color_b_mean,color_r_std,color_g_std,color_b_std,color_cast_abs_rg,color_cast_abs_rb,color_cast_abs_gb,trans_file_mean,trans_file_std,trans_file_p10,trans_file_p90
1000_0.74_1.6.png,0.6548435091972351,0.16470882296562195,0.3891294300556183,0.6567725539207458,0.8773098587989807,0.4881804287433624,0.10399148613214493,0.07239704579114914,0.6113424897193909,0.37254902720451355,0.5803921818733215,0.013160932809114456,0.036262597888708115,0.0018362713744863868,0.7633327907986112,0.12209065755208333,0.12696668836805555,0.6574641466140747,0.6572120785713196,0.6357736587524414,0.15959928929805756,0.1663171947002411,0.18424418568611145,0.00025206804275512695,0.0216904878616333,0.021438419818878174,0.42444124817848206,0.30640989542007446,0.01568627543747425,0.8549019694328308
1001_0.89_1.66.png,0.7081539630889893,0.25265219807624817,0.21174511313438416,0.7916666865348816,0.9630863070487976,0.7513411939144135,0.029920045286417007,0.03307792544364929,0.6977786421775818,0.19607843458652496,0.7803921699523926,0.008321914821863174,0.01878899335861206,0.0006560197798535228,0.8686726888020834,0.4066365559895833,0.4165106879340278,0.7029443979263306,0.7124638557434082,0.699626088142395,0.254555881023407,0.25123223662376404,0.2552734315395355,0.009519457817077637,0.003318309783935547,0.012837767601013184,0.44369280338287354,0.19035044312477112,0.13333334028720856,0.7019608020782471
1002_0.73_1.47.png,0.6673394441604614,0.254932701587677,0.17670588195323944,0.7501059174537659,0.9351450800895691,0.7584391981363297,0.036620594561100006,0.04023623466491699,0.6556985974311829,0.16078431904315948,0.7411764860153198,0.009145024232566357,0.020760441198945045,0.0008041919209063053,0.8526272243923612,0.3681165907118056,0.3744439019097222,0.6614715456962585,0.6721826791763306,0.6577911972999573,0.2569033205509186,0.2535354793071747,0.2573353052139282,0.010711133480072021,0.0036803483963012695,0.014391481876373291,0.4622330665588379,0.19176198542118073,0.14509804546833038,0.7176470756530762
1003_0.9_1.06.png,0.6654318571090698,0.27432164549827576,0.15407060086727142,0.743882417678833,0.9552431702613831,0.8011725693941116,0.04035815969109535,0.043730396777391434,0.6531316637992859,0.1411764770746231,0.7333333492279053,0.009546266868710518,0.021593719720840454,0.0008501610136590898,0.84393310546875,0.3617485894097222,0.3692491319444444,0.6592099070549011,0.6705513596534729,0.6553899049758911,0.276167631149292,0.27301913499832153,0.2765561640262604,0.011341452598571777,0.0038200020790100098,0.015161454677581787,0.5031859874725342,0.19434455037117004,0.1764705926179886,0.7529411911964417
1004_0.91_1.17.png,0.675586462020874,0.27049320936203003,0.16675294935703278,0.7554785013198853,0.9612314105033875,0.7944784611463547,0.0377892330288887,0.04097200185060501,0.663711428642273,0.15294118225574493,0.7450980544090271,0.009267982095479965,0.020965198054909706,0.0008031409233808517,0.8496025933159722,0.3709242078993056,0.3791842990451389,0.6695812344551086,0.6805306077003479,0.665878415107727,0.2723683714866638,0.26915279030799866,0.27282869815826416,0.010949373245239258,0.003702819347381592,0.01465219259262085,0.49214479327201843,0.19369110465049744,0.16862745583057404,0.7450980544090271
1005_0.74_1.81.png,0.5859231948852539,0.1518440842628479,0.24712549149990082,0.607396125793457,0.8039215803146362,0.5567960888147354,0.05897688865661621,0.0593855082988739,0.5638712644577026,0.22745098173618317,0.5764706134796143,0.024519432336091995,0.05880245566368103,0.004089912865310907,0.5325859917534722,0.00021023220486111112,0.0018107096354166667,0.5848743915557861,0.5901716947555542,0.5667977333068848,0.15190386772155762,0.15258987247943878,0.15258252620697021,0.005297303199768066,0.018076658248901367,0.023373961448669434,0.256013423204422,0.2225561887025833,0.07058823853731155,0.6392157077789307
1006_0.89_1.55.png,0.6449483036994934,0.177151620388031,0.251888245344162,0.6698510050773621,0.912799060344696,0.6609108150005341,0.06116501986980438,0.060056693851947784,0.6197446584701538,0.23137255012989044,0.6313725709915161,0.02737535536289215,0.06625086069107056,0.004852620884776115,0.4866739908854167,0.053412543402777776,0.09861924913194445,0.6436792016029358,0.6498517990112305,0.6230278015136719,0.17727765440940857,0.17799976468086243,0.17766280472278595,0.006172597408294678,0.020651400089263916,0.026823997497558594,0.2745869755744934,0.2232406884431839,0.08235294371843338,0.6627451181411743
1007_0.68_1.25.png,0.5087019205093384,0.15966440737247467,0.20684707164764404,0.5066549181938171,0.7932862639427185,0.5864391922950745,0.08948162198066711,0.07785490900278091,0.4785337448120117,0.1882352977991104,0.4627451002597809,0.03191391006112099,0.07765202969312668,0.006336485501378775,0.4260389539930556,0.00018988715277777778,0.001742892795138889,0.5070855617523193,0.5146361589431763,0.4823848307132721,0.1608150154352188,0.16041556000709534,0.16096211969852448,0.007550597190856934,0.02470073103904724,0.032251328229904175,0.2986595034599304,0.22344790399074554,0.0941176488995552,0.6901960968971252
1008_0.52_1.98.png,0.4615398943424225,0.11818841844797134,0.21857452392578125,0.4679294228553772,0.6369804739952087,0.4184059500694275,0.06794669479131699,0.06583864241838455,0.4410952925682068,0.20000000298023224,0.43921568989753723,0.02313149720430374,0.055160097777843475,0.0037809908390045166,0.5602484809027778,0.00014919704861111112,0.001220703125,0.4606156349182129,0.4654477536678314,0.4438425302505493,0.118613600730896,0.11882265657186508,0.11912453919649124,0.00483211874961853,0.016773104667663574,0.021605223417282104,0.2434302419424057,0.22198587656021118,0.062745101749897,0.6235294342041016
1009_0.84_0.56.png,0.3229658305644989,0.1781366467475891,0.072505883872509,0.33196863532066345,0.6985471248626709,0.6260412409901619,0.1814919263124466,0.13480329513549805,0.29524683952331543,0.05882352963089943,0.3137255012989044,0.033680543303489685,0.12354870140552521,0.022372402250766754,0.6742757161458334,0.00048149956597222225,0.0086669921875,0.3442116975784302,0.3140392601490021,0.31320592761039734,0.18395553529262543,0.1803264021873474,0.16347387433052063,0.0301724374294281,0.031005769968032837,0.0008333325386047363,0.4378446340560913,0.2772411108016968,0.0470588244497776,0.8078431487083435
