name,source_split,oof_fold,WD0375_dPSNR,severe_risk_label,hazy_runtime_score,all_runtime_score,score_delta_all_minus_hazy,in_hazy_top100,in_all_runtime_top100
1180_0.68_0.5.png,train_core,3,1.8345069885253906,0,0.19525940924752178,0.8482923678820473,0.6530329586345256,0,1
1504_0.64_0.94.png,train_core,4,1.7668724060058594,0,0.5653708876526017,0.8534067485451898,0.28803586089258815,0,1
1529_0.84_0.56.png,train_core,0,0.6710968017578125,0,0.8061225306639941,0.9071851927064495,0.1010626620424554,1,1
1557_0.85_1.07.png,train_core,2,0.2506675720214844,0,0.8342189834603647,0.7190986375991342,-0.11512034586123054,1,0
1620_0.62_0.9.png,train_core,3,-0.5046577453613281,1,0.7778393227984963,0.8658558274064271,0.08801650460793076,0,1
1621_0.5_0.72.png,train_core,4,-1.5158004760742188,1,0.8722763337447824,0.9495610212146335,0.07728468746985107,1,1
1626_0.53_1.25.png,train_core,4,1.2514305114746094,0,0.7897074779682434,0.8445497441499177,0.054842266181674315,0,1
1627_0.94_0.52.png,train_core,0,-1.0692939758300781,1,0.8753091642985302,0.9206482979851238,0.04533913368659359,1,1
1631_0.92_1.27.png,train_core,4,4.369365692138672,0,0.8142267325372243,0.530054047951562,-0.28417268458566236,1,0
1640_0.53_0.59.png,train_core,3,1.0717735290527344,0,0.6667241782307735,0.9119628639143674,0.24523868568359397,0,1
1649_0.8_0.86.png,train_core,1,0.641937255859375,0,0.9248140147634786,0.9713698284431926,0.046555813679714064,1,1
1650_0.76_1.07.png,train_core,2,0.5150337219238281,0,0.9253445858946553,0.962810462802024,0.03746587690736869,1,1
1651_0.71_0.76.png,train_core,3,0.6066818237304688,0,0.932285929594869,0.9888534341338605,0.05656750453899151,1,1
1652_0.62_1.35.png,train_core,4,-0.6739501953125,1,0.9046244548646417,0.8908516940710611,-0.013772760793580585,1,1
1660_0.83_0.67.png,train_core,2,2.231597900390625,0,0.7678623684556585,0.8727964644064963,0.1049340959508378,0,1
1690_0.91_0.52.png,train_core,4,0.0810089111328125,0,0.5310790675023712,0.8467402761507722,0.31566120864840097,0,1
1693_0.51_1.03.png,train_core,2,-1.0243110656738281,1,0.8642923424368306,0.48341595416562677,-0.38087638827120385,1,0
1694_0.72_0.66.png,train_core,3,0.874359130859375,0,0.9189701572943425,0.8169551965288008,-0.10201496076554173,1,0
1695_0.6_0.82.png,train_core,4,0.5666427612304688,0,0.8818635371817183,0.9108409561432754,0.028977418961557144,1,1
1702_0.69_0.67.png,train_core,2,0.1046905517578125,0,0.637868067248572,0.8461614827800352,0.2082934155314632,0,1
1710_0.54_0.87.png,train_core,4,0.7982749938964844,0,0.8225639224656075,0.8754273108510028,0.05286338838539528,1,1
1711_0.54_0.6.png,train_core,0,0.21733474731445312,0,0.8178302114945641,0.8765787782783552,0.058748566783791034,1,1
1712_0.9_0.74.png,train_core,1,0.5836410522460938,0,0.8783968482062348,0.9022675331684721,0.02387068496223732,1,1
1751_0.55_0.84.png,train_core,2,-0.040599822998046875,0,0.5279475107520777,0.8506782331511311,0.3227307223990534,0,1
1796_0.93_0.58.png,train_core,3,-0.9607467651367188,1,0.860180669115153,0.7537358185363324,-0.10644485057882058,1,0
1797_0.62_0.78.png,train_core,4,-0.9011764526367188,1,0.8806412177318479,0.9536446484798302,0.07300343074798232,1,1
1798_0.64_0.63.png,train_core,0,-0.5590362548828125,1,0.8835665491461725,0.9004923146953625,0.01692576554919001,1,1
1799_0.93_0.72.png,train_core,1,-0.27170562744140625,1,0.860402738764816,0.8254623055512585,-0.03494043321355744,1,0
1805_0.66_1.14.png,train_core,1,0.74945068359375,0,0.8483465123626436,0.8587426914029207,0.01039617904027712,1,1
1806_0.91_0.53.png,train_core,2,-1.323150634765625,1,0.9242044319132486,0.9553429045908577,0.031138472677609053,1,1
1807_0.72_1.36.png,train_core,3,1.1371841430664062,0,0.8129742922994656,0.7303675874861506,-0.082606704813315,1,0
1813_0.71_0.7.png,train_core,4,1.3270530700683594,0,0.7733106278823886,0.8871817931470533,0.11387116526466468,0,1
1814_0.55_0.54.png,train_core,0,0.2117462158203125,0,0.8336509015655192,0.9415770276421119,0.10792612607659269,1,1
1815_0.55_0.96.png,train_core,1,1.0260658264160156,0,0.7703340979842705,0.8957699624264084,0.12543586444213783,0,1
1822_0.51_1.51.png,train_core,4,1.1396217346191406,0,0.8240624883736657,0.9193040858760153,0.09524159750234962,1,1
1825_0.88_0.56.png,train_core,1,1.0509071350097656,0,0.8192423767156406,0.8708582891427246,0.051615912427083965,1,1
1827_0.65_0.73.png,train_core,3,-0.4966583251953125,1,0.8140356463855338,0.8285794794772413,0.014543833091707481,1,0
1832_0.97_0.84.png,train_core,4,2.244495391845703,0,0.7555986296216325,0.8743905435506957,0.11879191392906319,0,1
1839_0.54_0.82.png,train_core,0,-0.5561904907226562,1,0.7567428216029707,0.8504369025481525,0.09369408094518183,0,1
1849_1.0_0.53.png,train_core,4,1.0805244445800781,0,0.7371029751892201,0.853515863903612,0.11641288871439193,0,1
1853_0.9_0.88.png,train_core,3,-0.3729438781738281,1,0.8675447104587021,0.8798601191399531,0.012315408681251028,1,1
1855_0.9_1.32.png,train_core,0,-0.067138671875,0,0.8504475077871864,0.797808301897003,-0.05263920589018334,1,0
1856_0.82_1.13.png,train_core,1,0.06385421752929688,0,0.8475668123792606,0.8663227874415314,0.01875597506227078,1,1
1865_0.56_1.08.png,train_core,4,0.7297744750976562,0,0.5328914836662082,0.8754479586837496,0.3425564750175414,0,1
1866_0.53_1.34.png,train_core,0,0.3721427917480469,0,0.567653709399192,0.9162480083470199,0.3485942989478279,0,1
1868_0.87_0.58.png,train_core,2,4.589542388916016,0,0.5449992480536202,0.8970268963697895,0.3520276483161693,0,1
1885_0.54_0.83.png,train_core,0,0.6917457580566406,0,0.8751475208577338,0.9221185708301102,0.04697104997237633,1,1
1888_0.77_0.51.png,train_core,3,1.22113037109375,0,0.8766418787658111,0.9366838858292491,0.060042007063437985,1,1
1889_0.63_0.55.png,train_core,4,0.1873931884765625,0,0.7843738216646561,0.8811894076930807,0.09681558602842466,0,1
1892_0.85_0.58.png,train_core,2,0.08709335327148438,0,0.7324815157353418,0.8466768826668261,0.11419536693148424,0,1
1935_0.69_0.62.png,train_core,1,2.698089599609375,0,0.8149823310471829,0.8886159549006934,0.07363362385351058,1,1
1986_0.78_0.65.png,train_core,0,1.6173171997070312,0,0.6285339265761349,0.8561880219557079,0.22765409537957293,0,1
2025_0.81_0.67.png,train_core,4,1.2818756103515625,0,0.8237692051314685,0.6805429345197971,-0.14322627061167137,1,0
2027_0.69_0.59.png,train_core,1,1.5915412902832031,0,0.8415592300864265,0.8403174816708343,-0.0012417484155922143,1,1
2033_0.61_0.56.png,train_core,2,1.1322021484375,0,0.4996294488687622,0.8472377344280416,0.3476082855592794,0,1
2217_0.57_1.84.png,train_core,3,-0.3369903564453125,1,0.830979368844339,0.8507798754062793,0.019800506561940323,1,1
2219_0.78_1.0.png,train_core,4,0.8945083618164062,0,0.8859388277474167,0.8358100078442227,-0.050128819903194066,1,0
2220_0.92_1.02.png,train_core,0,1.0555915832519531,0,0.8919011014326549,0.8245437528703132,-0.06735734856234166,1,0
2226_0.9_1.84.png,train_core,4,0.6601028442382812,0,0.8081237794609263,0.04684120672552465,-0.7612825727354017,1,0
2227_0.88_1.42.png,train_core,0,0.5446701049804688,0,0.8900446751374906,0.5926247598020948,-0.2974199153353958,1,0
2256_0.67_0.67.png,train_core,4,-0.11940765380859375,0,0.6125973463288744,0.8637019299146911,0.25110458358581667,0,1
2261_0.61_1.11.png,train_core,4,0.20800018310546875,0,0.8079483795136794,0.4212702015055517,-0.38667817800812765,1,0
2263_0.68_0.81.png,train_core,1,0.56951904296875,0,0.8866800135391641,0.7776147092834809,-0.10906530425568328,1,0
2269_0.52_1.13.png,train_core,1,0.036777496337890625,0,0.827107487718116,0.8029950263554473,-0.024112461362668758,1,0
2272_0.52_1.23.png,train_core,0,0.024814605712890625,0,0.8663036881115753,0.7643311048678278,-0.10197258324374747,1,0
2277_0.69_0.53.png,train_core,0,-0.06623077392578125,0,0.8998580440867613,0.9134441194604285,0.013586075373667184,1,1
2278_0.76_0.76.png,train_core,1,0.17206573486328125,0,0.8937173581114345,0.9020424986730846,0.008325140561650124,1,1
2279_0.82_0.88.png,train_core,2,0.31194305419921875,0,0.8687406153103767,0.8379560229336744,-0.03078459237670228,1,1
2280_0.66_0.52.png,train_core,4,-0.18764114379882812,0,0.885259182459602,0.9242326789365222,0.038973496476920166,1,1
2373_0.69_0.53.png,train_core,2,1.2277870178222656,0,0.837533633625873,0.8204264562612494,-0.017107177364623527,1,0
2378_0.52_1.23.png,train_core,1,-1.0523567199707031,1,0.7989112649339518,0.8740098710831357,0.07509860614918384,0,1
2382_0.63_0.9.png,train_core,4,0.54901123046875,0,0.7516755890183701,0.8708315999725079,0.11915601095413786,0,1
2384_0.57_0.86.png,train_core,0,-0.15024185180664062,0,0.8011318650389656,0.890687848672624,0.08955598363365835,0,1
2393_0.52_0.98.png,train_core,3,-0.12033843994140625,0,0.8611377723782656,0.8813607664811696,0.020222994102903957,1,1
2394_0.81_1.27.png,train_core,4,0.6799850463867188,0,0.8427879582124936,0.4829422793230545,-0.35984567888943914,1,0
2396_0.69_0.73.png,train_core,1,-0.7678642272949219,1,0.8740042937658461,0.8678467573630582,-0.006157536402787933,1,1
2422_0.66_0.77.png,train_core,4,0.4524497985839844,0,0.808798279778874,0.6798360854064389,-0.12896219437243506,1,0
2437_0.64_0.7.png,train_core,1,0.3084869384765625,0,0.7296489287160929,0.8925247628144336,0.16287583409834072,0,1
2439_0.56_0.86.png,train_core,3,-0.19745635986328125,0,0.7251056409605218,0.8551822289395076,0.1300765879789858,0,1
2440_0.59_0.9.png,train_core,0,0.041778564453125,0,0.7020937124644624,0.8529777354252062,0.15088402296074377,0,1
2461_0.8_0.72.png,train_core,2,0.5498237609863281,0,0.9191551012208853,0.7105980453568679,-0.2085570558640174,1,0
2462_0.96_1.1.png,train_core,3,0.6840744018554688,0,0.9029840339733457,0.8416421345342316,-0.061341899439114056,1,1
2463_0.85_1.05.png,train_core,4,0.36051177978515625,0,0.8982403341117996,0.7834676099584577,-0.11477272415334194,1,0
2464_0.63_0.75.png,train_core,0,0.2899971008300781,0,0.8926266778970002,0.7006405015768485,-0.1919861763201517,1,0
2466_0.83_0.85.png,train_core,2,0.24030303955078125,0,0.8214696178330786,0.8291163056201355,0.007646687787056905,1,0
2467_0.62_0.72.png,train_core,3,1.1061439514160156,0,0.8298133344470725,0.9419708535387903,0.11215751909171778,1,1
2469_0.52_1.22.png,train_core,0,-0.4867401123046875,1,0.9384094689389161,0.9321305763262131,-0.00627889261270298,1,1
2470_0.7_1.38.png,train_core,1,0.8014678955078125,0,0.9030634860740033,0.796685033596366,-0.10637845247763733,1,0
2471_0.54_1.65.png,train_core,2,-0.4527702331542969,1,0.9020745684820746,0.8127549660039071,-0.0893196024781675,1,0
2472_0.8_1.36.png,train_core,3,0.8480186462402344,0,0.8986093980227582,0.6993799095956104,-0.19922948842714783,1,0
2503_1.0_0.68.png,train_core,1,0.6384544372558594,0,0.7027782970485064,0.8477781920530411,0.1449998950045347,0,1
2505_0.73_1.48.png,train_core,3,1.214324951171875,0,0.8284162637018393,0.6040613609706981,-0.22435490273114123,1,0
2506_0.56_1.89.png,train_core,4,0.20572662353515625,0,0.8186480007650911,0.408082770141675,-0.41056523062341616,1,0
2508_0.6_1.71.png,train_core,1,0.9728889465332031,0,0.8191851739976567,0.7260121409242833,-0.09317303307337332,1,0
2513_0.77_1.03.png,train_core,1,2.699687957763672,0,0.44618148547291275,0.84501274892564,0.3988312634527273,0,1
2514_0.72_0.64.png,train_core,2,2.771759033203125,0,0.46493646303421715,0.926102674502255,0.4611662114680379,0,1
2516_0.88_0.51.png,train_core,4,3.2396011352539062,0,0.549193872993754,0.8476096054729222,0.2984157324791682,0,1
2529_0.77_0.68.png,train_core,2,0.9112815856933594,0,0.7430769826255581,0.8384469368804781,0.09536995425492001,0,1
2542_0.7_1.52.png,train_core,0,0.4553184509277344,0,0.8348429754316613,0.605631552927149,-0.22921142250451232,1,0
2544_0.83_1.21.png,train_core,2,0.72418212890625,0,0.8216426689580877,0.592649660859873,-0.22899300809821466,1,0
2546_0.84_0.53.png,train_core,4,2.093608856201172,0,0.70317781680125,0.8618693452094343,0.15869152840818423,0,1
2548_0.9_0.6.png,train_core,1,2.1813201904296875,0,0.7029719070137339,0.8516228899502438,0.1486509829365099,0,1
2571_0.85_1.0.png,train_core,4,-1.0724372863769531,1,0.8112001367213386,0.6777358784333405,-0.13346425828799813,1,0
2572_0.54_1.3.png,train_core,0,0.37662506103515625,0,0.8333406524598684,0.8097861484163521,-0.023554504043516333,1,0
2585_0.76_1.09.png,train_core,4,0.16757965087890625,0,0.8626700345924508,0.746776647635041,-0.1158933869574098,1,0
2586_0.65_1.77.png,train_core,0,0.8767662048339844,0,0.8219950218168629,0.5865161984421985,-0.23547882337466441,1,0
2587_0.67_1.68.png,train_core,1,0.7460594177246094,0,0.830816398464843,0.6256465364706811,-0.20516986199416187,1,0
2588_0.7_1.03.png,train_core,2,0.37644195556640625,0,0.8802295463477524,0.7968163486319173,-0.08341319771583511,1,0
2597_0.99_1.21.png,train_core,2,0.4019279479980469,0,0.8731216319474664,0.8401093677830438,-0.0330122641644226,1,1
2598_0.78_1.6.png,train_core,3,0.08319854736328125,0,0.8798811617425613,0.8763068361941849,-0.0035743255483763336,1,1
2599_0.94_1.0.png,train_core,4,0.13303375244140625,0,0.8764872420338736,0.915689855756601,0.039202613722727375,1,1
2600_0.72_0.68.png,train_core,1,-0.3770637512207031,1,0.9165419787790219,0.972060063256574,0.05551808447755213,1,1
2689_0.55_1.4.png,train_core,1,0.21228790283203125,0,0.814526243345299,0.816592786943419,0.0020665435981199742,1,0
2691_0.59_0.72.png,train_core,3,0.7144279479980469,0,0.9009705908404053,0.9562834909952057,0.05531290015480039,1,1
2705_0.68_1.36.png,train_core,3,0.8677024841308594,0,0.8745311813917165,0.5302783979266021,-0.34425278346511434,1,0
2707_0.61_1.6.png,train_core,0,0.92510986328125,0,0.884409415842068,0.438794193729872,-0.445615222112196,1,0
2708_0.72_1.57.png,train_core,1,0.9661178588867188,0,0.8483247292400773,0.4016663907565742,-0.4466583384835031,1,0
2709_0.51_0.52.png,train_core,2,0.1683349609375,0,0.9172329039350671,0.9388663323506541,0.02163342841558702,1,1
2782_0.87_0.69.png,train_core,4,3.384105682373047,0,0.8160394268190475,0.7302790130106106,-0.08576041380843691,1,0
2784_0.56_0.55.png,train_core,1,0.45021820068359375,0,0.8443617827919764,0.7891902860128437,-0.05517149677913269,1,0
2789_0.9_0.74.png,train_core,4,-0.5185813903808594,1,0.9228568556758073,0.7585796067422987,-0.1642772489335086,1,0
2790_0.56_1.84.png,train_core,1,1.1869468688964844,0,0.8465301247922782,0.6448930032503984,-0.20163712154187974,1,0
2791_0.51_1.66.png,train_core,2,1.3514175415039062,0,0.8717257987311453,0.7182479377526934,-0.15347786097845195,1,0
2792_0.52_0.69.png,train_core,3,0.28409576416015625,0,0.9340049275943635,0.969834195054128,0.03582926745976456,1,1
2797_0.69_0.58.png,train_core,3,1.1705780029296875,0,0.6523107141602076,0.8427862041426438,0.19047548998243624,0,1
2799_0.58_0.59.png,train_core,0,0.8907546997070312,0,0.6393760104925316,0.880725393757685,0.24134938326515343,0,1
2804_0.51_1.83.png,train_core,2,0.9542503356933594,0,0.6414625506783025,0.8666805639959329,0.22521801331763036,0,1
2819_0.97_0.52.png,train_core,2,2.1128616333007812,0,0.8179200707268869,0.819819320756448,0.0018992500295611503,1,0
2825_0.98_0.83.png,train_core,3,0.9493331909179688,0,0.8200181505653714,0.7225509587536225,-0.0974671918117489,1,0
2829_0.7_0.68.png,train_core,1,1.0058746337890625,0,0.7434506201158153,0.8689639771467601,0.1255133570309448,0,1
2831_0.91_0.62.png,train_core,3,0.2556610107421875,0,0.7527827169513007,0.8530091588933209,0.10022644194202013,0,1
2833_0.66_0.5.png,train_core,0,1.3244171142578125,0,0.8015011947296815,0.8733897150130135,0.07188852028333204,0,1
2835_0.84_0.58.png,train_core,2,2.301319122314453,0,0.7689631589771666,0.8592241434705726,0.09026098449340603,0,1
2837_0.85_0.64.png,train_core,3,0.4971771240234375,0,0.8261124090321212,0.8388005740803669,0.012688165048245659,1,1
2843_0.7_0.5.png,train_core,3,2.296092987060547,0,0.8420660235957642,0.8917115649909341,0.04964554139516986,1,1
2844_0.58_0.74.png,train_core,4,1.7970123291015625,0,0.8212480574099407,0.827434561950892,0.006186504540951376,1,0
2846_0.54_1.41.png,train_core,0,0.8578681945800781,0,0.8028838353648864,0.8441981080627963,0.04131427269790988,0,1
2847_0.67_0.53.png,train_core,1,0.3121681213378906,0,0.8340560040590302,0.8870409611808702,0.052984957121839926,1,1
2865_0.65_0.7.png,train_core,0,0.40332794189453125,0,0.660859237353269,0.8428987359562903,0.18203949860302127,0,1
2880_0.9_0.87.png,train_core,0,1.8655548095703125,0,0.7091448851031799,0.8687363493572217,0.1595914642540418,0,1
2906_0.79_0.86.png,train_core,2,1.6579437255859375,0,0.8526343895836689,0.9007243887486589,0.048089999164990016,1,1
2908_0.67_0.96.png,train_core,4,1.1236534118652344,0,0.8258157222253921,0.8054667486862388,-0.020348973539153326,1,0
2917_0.55_0.86.png,train_core,1,1.7906455993652344,0,0.7054531754971245,0.8579050891702651,0.1524519136731406,0,1
2923_0.53_0.64.png,train_core,0,1.2445640563964844,0,0.5340957644624325,0.8476952001171547,0.31359943565472226,0,1
2929_0.56_0.77.png,train_core,1,0.710052490234375,0,0.7792489104839408,0.8394884540950333,0.060239543611092405,0,1
2932_0.9_0.96.png,train_core,4,-0.4399299621582031,1,0.8100812836704014,0.3716164048821941,-0.43846487878820734,1,0
2949_0.93_0.8.png,train_core,1,1.4026260375976562,0,0.7704335964240376,0.8656364956016872,0.09520289917764957,0,1
2952_0.56_0.89.png,train_core,4,1.9196090698242188,0,0.7820941466366993,0.8389144333714644,0.056820286734765135,0,1
2953_0.65_1.26.png,train_core,0,0.7407073974609375,0,0.7036118968765055,0.8629628120491118,0.15935091517260636,0,1
2954_0.63_1.11.png,train_core,1,0.7701492309570312,0,0.7305650302969332,0.9047144025994671,0.1741493723025339,0,1
2955_0.54_1.51.png,train_core,2,-0.22343063354492188,1,0.6883611647575507,0.868334219061304,0.17997305430375332,0,1
2966_0.98_0.67.png,train_core,1,2.72882080078125,0,0.8341699841722582,0.870830705095944,0.036660720923685775,1,1
2967_0.66_0.63.png,train_core,2,2.4127159118652344,0,0.8455021567002271,0.9246755572060487,0.07917340050582156,1,1
