index,name,fold,P_benefit,proxy_score,anchor_psnr,M_safe_mean,low_weight_sum
0,1000_0.74_1.6.png,0,1.0,0.9999957084655762,36.873966217041016,0.21336445212364197,34138.3125
1,1001_0.89_1.66.png,0,1.0,0.9999926090240479,35.02719497680664,0.15691329538822174,25106.126953125
2,1002_0.73_1.47.png,3,1.0,0.9999188184738159,33.684539794921875,0.0855432078242302,13686.9140625
3,1003_0.9_1.06.png,4,1.0,0.9999078512191772,38.72209548950195,0.05862043425440788,9379.26953125
4,1004_0.91_1.17.png,3,1.0,0.9999440908432007,37.06013107299805,0.07623642683029175,12197.828125
5,1005_0.74_1.81.png,2,1.0,0.9999839067459106,38.319766998291016,0.11811410635709763,18898.2578125
6,1006_0.89_1.55.png,4,1.0,0.9999990463256836,37.10527801513672,0.1935085654258728,30961.37109375
7,1007_0.68_1.25.png,2,1.0,0.9970719814300537,38.778812408447266,0.021074160933494568,3371.86572265625
8,1008_0.52_1.98.png,0,1.0,0.997860848903656,39.033626556396484,0.012968161143362522,2074.90576171875
9,1009_0.84_0.56.png,1,0.0,8.601648005424067e-05,44.44267654418945,4.927343616145663e-05,0.0
10,100_0.65_1.43.png,1,1.0,0.9997609257698059,36.15948486328125,0.11930922418832779,19089.4765625
11,1010_0.91_1.13.png,3,1.0,0.9999287128448486,39.18680191040039,0.013693476095795631,2190.956298828125
12,1011_0.79_0.66.png,2,0.0,0.0007819355232641101,43.74677276611328,9.814508666750044e-05,0.0
13,1012_0.85_1.28.png,2,1.0,0.999962568283081,38.42698669433594,0.021460818126797676,3433.73095703125
14,1013_0.63_1.83.png,1,1.0,0.9999841451644897,39.825950622558594,0.11480250954627991,18368.40234375
15,1014_0.74_1.61.png,1,1.0,0.9999018907546997,40.056373596191406,0.11004775017499924,17607.640625
16,1015_0.7_1.92.png,0,1.0,0.999993085861206,39.56032180786133,0.16989004611968994,27182.408203125
17,1016_0.8_1.72.png,4,1.0,0.9999897480010986,39.64661407470703,0.16451770067214966,26322.83203125
18,1017_0.91_1.44.png,0,1.0,0.9995864033699036,33.61405563354492,0.09867778420448303,15788.4453125
19,1018_0.88_0.54.png,4,0.0,0.0519559346139431,38.60190200805664,0.004499769303947687,0.0
20,1019_0.82_1.87.png,3,1.0,0.9994409680366516,32.75100326538086,0.11795419454574585,18872.671875
21,101_0.78_1.87.png,4,1.0,0.9999998807907104,31.28585433959961,0.30912357568740845,49459.7734375
22,1020_0.5_0.98.png,0,0.0,0.00888428557664156,41.35139846801758,0.004216552712023258,0.0
23,1021_0.73_0.84.png,2,0.0,0.9809446334838867,38.964195251464844,0.013993700966238976,0.0
24,1022_0.66_1.05.png,1,1.0,0.9939929842948914,40.1387939453125,0.020908880978822708,3345.421142578125
25,1023_0.5_1.87.png,4,1.0,0.9996567964553833,37.447303771972656,0.058417461812496185,9346.7939453125
26,1024_0.69_1.66.png,4,1.0,0.9999728202819824,35.469032287597656,0.08303948491811752,13286.3173828125
27,1025_0.95_1.79.png,2,1.0,0.9999998807907104,34.56060791015625,0.28326642513275146,45322.62890625
28,1026_0.77_0.89.png,2,1.0,0.9998424053192139,35.70669937133789,0.05404447019100189,8647.115234375
29,1027_0.57_1.77.png,0,1.0,0.9999932050704956,33.437496185302734,0.1344578117132187,21513.25
30,1028_0.97_1.41.png,0,1.0,0.9999997615814209,36.58916091918945,0.22272922098636627,35636.67578125
31,1029_0.71_0.56.png,0,0.0,0.0011881550308316946,44.26649475097656,0.0009650102583691478,0.0
32,102_0.94_1.18.png,1,1.0,0.9999966621398926,32.16835021972656,0.17324836552143097,27719.740234375
33,1030_0.75_1.69.png,1,1.0,0.9999988079071045,38.19207763671875,0.23668387532234192,37869.421875
34,1031_0.76_0.7.png,1,0.0,0.2740135192871094,42.88265609741211,0.004967255983501673,0.0
35,1032_0.6_0.6.png,0,0.0,0.0007467456161975861,43.08808898925781,0.0006562830531038344,0.0
36,1033_0.52_1.2.png,0,1.0,0.9960118532180786,34.23923110961914,0.03910323232412338,6256.51708984375
37,1034_0.55_0.77.png,3,0.0,0.014910375699400902,37.83220672607422,0.0036106572952121496,0.0
38,1035_0.76_1.14.png,2,1.0,0.9992259740829468,33.76014709472656,0.10883322358131409,17413.31640625
39,1036_0.69_1.69.png,1,1.0,0.9999933242797852,30.820201873779297,0.2497711181640625,39963.37890625
40,1037_0.89_0.54.png,4,0.0,0.00041162516572512686,35.92600631713867,0.0010889709228649735,0.0
41,1038_0.87_1.29.png,0,1.0,0.999871015548706,32.434181213378906,0.05791691690683365,9266.70703125
42,1039_0.79_1.79.png,1,1.0,0.9999996423721313,32.156375885009766,0.19690664112567902,31505.0625
43,103_0.75_1.59.png,2,1.0,0.9999994039535522,31.2296199798584,0.24163632094860077,38661.8125
44,1040_0.78_2.0.png,3,1.0,1.0,31.55987548828125,0.2587718069553375,41403.48828125
45,1041_0.64_0.82.png,0,1.0,0.9973652958869934,36.14305877685547,0.023130251094698906,3700.84033203125
46,1042_0.91_0.56.png,3,0.0,0.9889538288116455,42.42005920410156,0.012906135059893131,0.0
