image_id,fold,seed,candidate,selector_type,feature_group,coverage_target,risk_score,utility_score,threshold,accept,dPSNR,dSSIM,failure_group,error_type,input_brightness_mean,input_texture_mean,depth_mean,depth_std,dta_final_feature_action_abs_mean,dta_final_feature_gate_mean,dta_stage2_feature_action_abs_mean,dta_stage3_feature_action_abs_mean,zero_delta_psnr,shuffle_delta_psnr,normal_delta_psnr
1001_0.89_1.66.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.5391727091636255,-0.06273502313531495,0.8372267464557893,True,0.09532546997070312,0.000659942626953125,gain,true_accept_good,0.7049742341041565,0.0070495884865522385,1.0194146633148193,1.1227113008499146,0.00018098985310643911,0.026987947523593903,0.0005001596873626113,0.0009199409396387637,-0.09311294555664062,-0.01822662353515625,0.028430938720703125
1003_0.9_1.06.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.5840639696687483,-0.11853502789914244,0.8372267464557893,True,0.09370803833007812,0.00034695863723754883,gain,true_accept_good,0.6616790890693665,0.008126525208353996,0.9899476170539856,1.0956380367279053,0.00018807483138516545,0.027063319459557533,0.0005178701831027865,0.0009251235169358552,-0.18376541137695312,-0.09258651733398438,-0.02332305908203125
1006_0.89_1.55.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.5771652934415586,-0.06928658524681511,0.8372267464557893,True,0.01450347900390625,-2.0742416381835938e-05,ssim_regression,neutral,0.638778805732727,0.025816388428211212,1.7024565935134888,1.2889938354492188,0.0001333104446530342,0.02673756703734398,0.0004822314658667892,0.0008703620405867696,0.04448699951171875,-0.013309478759765625,0.025829315185546875
1010_0.91_1.13.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.758760414047575,-0.2911862713246014,0.8372267464557893,True,-0.2518959045410156,-0.0005217790603637695,worst_regression,false_accept_severe,0.47183841466903687,0.030512548983097076,1.9117960929870605,2.0108206272125244,0.0001516375195933506,0.02653961069881916,0.0004523090028669685,0.000872042786795646,-0.383087158203125,-0.2122344970703125,-0.18306732177734375
1012_0.85_1.28.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.7504301807956905,-0.283744585629914,0.8372267464557893,True,-0.2913322448730469,-0.0011820793151855469,worst_regression,false_accept_severe,0.4813558757305145,0.029112091287970543,1.8934189081192017,1.99141526222229,0.00015099404845386744,0.026529746130108833,0.0004629598988685757,0.0008741339552216232,-0.40386199951171875,-0.26549530029296875,-0.22657012939453125
1013_0.63_1.83.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6474397645880605,-0.19048193850509507,0.8372267464557893,True,-0.10478973388671875,-3.075599670410156e-05,strong_regression,false_accept_strong,0.5982113480567932,0.012337964959442616,2.955195665359497,2.667567014694214,0.000168907135957852,0.02674233540892601,0.000489680387545377,0.0008901562541723251,-0.145538330078125,-0.13637161254882812,-0.17373275756835938
1017_0.91_1.44.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.5871978055737714,-0.12109707736174873,0.8372267464557893,True,-0.039581298828125,1.722574234008789e-05,neutral,neutral,0.6577608585357666,0.008775927126407623,1.2662235498428345,1.722448706626892,0.00019816955318674445,0.026996556669473648,0.0005035263020545244,0.0009219711646437645,-0.00591278076171875,-0.0605010986328125,-0.07239151000976562
1019_0.82_1.87.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6035708219423795,-0.1438811711130305,0.8372267464557893,True,0.05658721923828125,-1.9729137420654297e-05,ssim_regression,true_accept_good,0.6441677212715149,0.008059646934270859,1.2548164129257202,1.7126011848449707,0.00020429161668289453,0.027047021314501762,0.00057545758318156,0.0009330384200438857,0.001811981201171875,-0.00296783447265625,-0.043773651123046875
1035_0.76_1.14.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6593025221684445,-0.20575842442108913,0.8372267464557893,True,0.15257644653320312,-0.0001595020294189453,ssim_regression,true_accept_good,0.5878452658653259,0.012314347550272942,1.2464919090270996,1.5281344652175903,0.00017072164337150753,0.026808451861143112,0.00046488846419379115,0.0009014606475830078,-0.058025360107421875,0.05572509765625,-0.033885955810546875
1038_0.87_1.29.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6247089641532442,-0.14789848086668667,0.8372267464557893,True,-0.205078125,-0.00013637542724609375,worst_regression,false_accept_severe,0.6087376475334167,0.018163148313760757,1.4333741664886475,1.6266651153564453,0.0001965421688510105,0.027050092816352844,0.0005060438998043537,0.0009093102416954935,-0.16360092163085938,-0.2236175537109375,-0.23631668090820312
1039_0.79_1.79.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.5563415585301925,-0.06566000328073955,0.8372267464557893,True,-0.18099594116210938,-0.00011199712753295898,strong_regression,false_accept_strong,0.6747772693634033,0.015557206235826015,1.3851900100708008,1.5871193408966064,0.0001812202826840803,0.02693677879869938,0.0004896867321804166,0.0009127629455178976,-0.14959716796875,-0.20544052124023438,-0.218658447265625
1040_0.78_2.0.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.5264814372584987,-0.029771136472025325,0.8372267464557893,True,-0.13443756103515625,-7.62939453125e-05,strong_regression,false_accept_strong,0.7048795819282532,0.014272965490818024,1.3650572299957275,1.5712639093399048,0.00017575646052137017,0.02688988670706749,0.00048285958473570645,0.0009130246471613646,-0.11484527587890625,-0.15465736389160156,-0.17752647399902344
1049_0.97_1.09.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6548609623436381,-0.18389935224185053,0.8372267464557893,True,0.034637451171875,3.0159950256347656e-05,gain,true_accept_good,0.580274760723114,0.019338320940732956,2.6848416328430176,1.8643450736999512,0.00012985266221221536,0.026680445298552513,0.0004385825013741851,0.0008468407322652638,0.053638458251953125,0.0315704345703125,0.01343536376953125
104_0.88_1.76.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.49395455683406836,-0.006183162944038603,0.8372267464557893,True,-0.0997467041015625,-0.00012493133544921875,strong_regression,false_accept_strong,0.7505276799201965,0.005877246148884296,1.481320858001709,2.0824177265167236,0.00017699869931675494,0.026820315048098564,0.0004465805250220001,0.0009133967687375844,-0.11033058166503906,-0.04968452453613281,-0.04867362976074219
1063_0.51_1.61.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6194348654677733,-0.16383298735333413,0.8372267464557893,True,-0.06623077392578125,-0.00014990568161010742,strong_regression,false_accept_strong,0.6296319365501404,0.008273383602499962,0.9715673327445984,1.1609481573104858,0.00018023789743892848,0.026818394660949707,0.0004862378700636327,0.0009084641933441162,-0.16910552978515625,-0.08803558349609375,-0.10708999633789062
1069_0.66_1.4.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.5675877609987918,-0.09385448543750213,0.8372267464557893,True,0.15444183349609375,-4.07099723815918e-05,ssim_regression,true_accept_good,0.6743139624595642,0.009589537978172302,1.1105958223342896,1.345579743385315,0.0001699129497865215,0.026796571910381317,0.00043706156429834664,0.0009071339736692607,-0.0513916015625,0.042316436767578125,0.042133331298828125
1072_0.58_0.58.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.7130815604555792,-0.27514601091290203,0.8372267464557893,True,0.070892333984375,-7.68899917602539e-05,ssim_regression,true_accept_good,0.5414039492607117,0.012097073718905449,1.2198865413665771,1.451360821723938,0.00018636384629644454,0.026991108432412148,0.000509273202624172,0.0009163196664303541,-0.2440185546875,-0.09131240844726562,-0.06486892700195312
1079_0.77_1.21.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.7596066380731982,-0.29067875003258553,0.8372267464557893,True,0.13574981689453125,2.7418136596679688e-06,gain,true_accept_good,0.469978004693985,0.031203994527459145,1.5776232481002808,1.1274746656417847,0.00013557475176639855,0.026812059804797173,0.00048331229481846094,0.0008695008582435548,0.02683258056640625,0.0554656982421875,0.053310394287109375
108_0.96_0.98.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.5866107959886601,-0.10153643196892889,0.8372267464557893,True,0.05105781555175781,-1.8477439880371094e-06,ssim_regression,true_accept_good,0.6447443962097168,0.016988633200526237,1.430921196937561,1.9019746780395508,0.0001791980175767094,0.026924345642328262,0.0004879088082816452,0.0009007775806821883,0.05375099182128906,0.007928848266601562,-0.027105331420898438
1090_0.54_0.58.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.7817224714926836,-0.35458948236074717,0.8372267464557893,True,0.07933425903320312,9.894371032714844e-06,gain,true_accept_good,0.47589245438575745,0.015749242156744003,1.8525015115737915,1.9059998989105225,0.00020064550335519016,0.0270821675658226,0.000478657049825415,0.0009174644947052002,-0.15752792358398438,-0.042087554931640625,0.07384490966796875
1098_0.8_0.51.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.7101279069267539,-0.23576640358298584,0.8372267464557893,True,0.12139511108398438,2.7477741241455078e-05,gain,true_accept_good,0.5188342928886414,0.02755364030599594,1.111112117767334,1.8229659795761108,0.0002407664869679138,0.027227235957980156,0.0006398895638994873,0.0009522763430140913,-0.039798736572265625,-0.008480072021484375,-0.0689697265625
1104_0.89_1.59.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.482652083358656,0.012897540523810536,0.8372267464557893,True,0.24715423583984375,0.0004258155822753906,gain,true_accept_good,0.7585998773574829,0.007728549651801586,0.9729790687561035,1.790717601776123,0.00017658968863543123,0.026837928220629692,0.00044195324881002307,0.0009129555546678603,0.151092529296875,0.17138290405273438,0.15069198608398438
1108_0.58_1.2.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6246357405516685,-0.1609916378586698,0.8372267464557893,True,0.21036529541015625,2.6226043701171875e-05,gain,true_accept_good,0.6182080507278442,0.012420175597071648,0.9805824160575867,1.5327460765838623,0.00023057573707774282,0.027191244065761566,0.0006266054697334766,0.0009583295905031264,-0.11471939086914062,-0.038654327392578125,-0.040988922119140625
1116_0.63_1.62.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6983301197990179,-0.25086063817789456,0.8372267464557893,True,0.426239013671875,0.00015121698379516602,gain,true_accept_good,0.5503799319267273,0.014442835003137589,1.2078367471694946,1.598079800605774,0.0001910598948597908,0.026963692158460617,0.0005781048675999045,0.0009216245962306857,0.22784423828125,0.3046455383300781,0.3036346435546875
1121_0.88_0.92.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.5836903503701972,-0.0731572968214094,0.8372267464557893,True,0.13454055786132812,5.310773849487305e-05,gain,true_accept_good,0.6295892596244812,0.027819473296403885,1.4833611249923706,1.526734709739685,0.00014451058814302087,0.02682567946612835,0.0005462671397253871,0.0008830263395793736,-0.01038360595703125,0.05095672607421875,0.006931304931640625
1124_0.74_1.17.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6262870391499095,-0.1336455891796946,0.8372267464557893,True,0.2599220275878906,7.104873657226562e-05,gain,true_accept_good,0.5957193970680237,0.025276891887187958,1.4670956134796143,1.512294888496399,0.00015752838226035237,0.02690068632364273,0.0006195907481014729,0.0008977657998912036,0.055881500244140625,0.17655181884765625,0.15439605712890625
1125_0.72_1.76.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.591253337701624,-0.10699321243061288,0.8372267464557893,True,-0.038471221923828125,-5.1081180572509766e-05,ssim_regression,neutral,0.6401689648628235,0.01722128316760063,1.6777112483978271,1.3223891258239746,0.00016850793326739222,0.026880750432610512,0.0005597719573415816,0.0008966238819994032,-0.16978836059570312,-0.11480712890625,-0.1486968994140625
1126_0.73_0.82.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6335361857794116,-0.14905404024726598,0.8372267464557893,True,-0.19322586059570312,-4.571676254272461e-05,strong_regression,false_accept_strong,0.5936794877052307,0.022605018690228462,1.7311091423034668,1.3479574918746948,0.0001647875178605318,0.026920713484287262,0.0005358502385206521,0.000890962837729603,-0.116302490234375,-0.11517715454101562,-0.1093902587890625
1127_0.91_0.61.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.6395231650870308,-0.15673221490103317,0.8372267464557893,True,-0.10461044311523438,-3.9458274841308594e-05,strong_regression,false_accept_strong,0.5884060859680176,0.022605784237384796,1.7493842840194702,1.3606841564178467,0.00016399794549215585,0.02692370116710663,0.0005124243907630444,0.0008830302977003157,0.08263015747070312,-0.07111740112304688,-0.12783050537109375
1133_0.68_1.41.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.7744680700645455,-0.33640680186728333,0.8372267464557893,True,-0.2999916076660156,-9.644031524658203e-05,worst_regression,false_accept_severe,0.4759131669998169,0.019614551216363907,1.448166012763977,1.0450342893600464,0.00015625954256393015,0.026887211948633194,0.0005187756032682955,0.00087857770267874,-0.17528533935546875,-0.24566268920898438,-0.2400970458984375
1134_0.69_1.2.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.7903962538206197,-0.35334703443186444,0.8372267464557893,True,-0.22757339477539062,-8.958578109741211e-05,worst_regression,false_accept_severe,0.45954570174217224,0.021124310791492462,1.4319710731506348,1.0305536985397339,0.00015736802015453577,0.02690412662923336,0.0005092638893984258,0.0008786332327872515,-0.0946502685546875,-0.16463851928710938,-0.15396881103515625
1139_0.58_1.05.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.7615519600385813,-0.3385741560460545,0.8372267464557893,True,-0.005619049072265625,6.496906280517578e-06,neutral,neutral,0.5003941059112549,0.011480565182864666,0.9090515375137329,1.0049400329589844,0.00022177316714078188,0.027249474078416824,0.0006977402372285724,0.000967573665548116,-0.2831268310546875,-0.1907958984375,-0.3031196594238281
113_0.65_1.81.png,0,3407,l1_fdf_lite_s004_g025_bm2,logistic,input_only,0.9,0.4957905022880855,-0.0022730967671653335,0.8372267464557893,True,-0.00089263916015625,3.826618194580078e-05,neutral,neutral,0.7439627647399902,0.008673537522554398,1.308341145515442,2.3302626609802246,0.00019832936231978238,0.026927819475531578,0.0004847485397476703,0.0009342863922938704,-0.029605865478515625,-0.04302215576171875,-0.051967620849609375
